City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,diego de almagro,-26.3667,-70.05,62.64,55,0,2.64,CL,1713665610
363,changji,44.0167,87.3167,59.79,41,0,6.71,CN,1713665610
364,kone,-21.0595,164.8658,84.54,70,92,5.91,NC,1713665243
365,kodiak,57.79,-152.4072,38.71,93,100,4.61,US,1713665057
366,nagqu,31.5,92.0,37.38,21,52,13.58,CN,1713665611
367,komatipoort,-25.4332,31.9548,65.05,71,0,4.12,ZA,1713665612
368,flying fish cove,-10.4217,105.6791,78.48,100,100,6.91,CX,1713665612
369,gaigeturi,33.4644,126.3183,59.97,89,100,6.04,KR,1713665612
370,usinsk,65.9939,57.5281,34.07,98,100,18.99,RU,1713665613
371,artern,51.3667,11.3,38.79,90,100,1.01,DE,1713665613
372,yanchep,-31.55,115.6833,83.01,27,3,8.03,AU,1713665613
373,turbat,26.0023,63.044,75.97,55,4,4.16,PK,1713665614
374,bago,17.3367,96.4797,87.3,60,35,6.58,MM,1713665614
375,shijiang,27.0819,110.7933,61.84,94,100,2.68,CN,1713665614
376,papao,-17.75,-149.55,86.67,76,59,13.13,PF,1713665615
377,new washington,11.6508,122.4322,85.12,79,90,11.77,PH,1713665615
378,swakopmund,-22.6833,14.5333,62.08,83,31,6.55,NA,1713665616
379,codrington,-38.2667,141.9667,60.55,57,37,5.73,AU,1713665087
380,neftcala,39.3742,49.2472,58.41,82,4,3.58,AZ,1713665616
381,tangalle,6.024,80.7911,78.96,83,100,4.38,LK,1713665617
382,san juan de la maguana,18.8059,-71.2299,74.68,79,69,2.71,DO,1713665617
383,bathsheba,13.2167,-59.5167,83.01,83,40,17.27,BB,1713665617
384,russas,-4.9403,-37.9758,73.44,95,97,1.05,BR,1713665502
385,bangolo,7.0069,-7.475,74.98,96,100,2.53,CI,1713665618
386,araci,-11.3333,-38.9667,72.79,91,100,6.26,BR,1713665383
387,dalbandin,28.8947,64.4101,69.3,37,3,1.77,PK,1713665619
388,la tuque,47.4334,-72.7824,34.59,76,50,4.18,CA,1713665619
389,arraial do cabo,-22.9661,-42.0278,74.39,64,100,7.4,BR,1713665224
390,berdigestyakh,62.0989,126.6992,33.44,100,100,10.04,RU,1713665122
391,nemuro,43.3236,145.575,37.26,93,100,11.86,JP,1713665053
392,pomoca,19.8815,-100.2998,71.58,41,100,4.03,MX,1713665620
393,jiagedaqi,50.4167,124.1167,52.65,46,99,6.06,CN,1713665621
394,cockburn town,21.4612,-71.1419,77.25,76,2,20.58,TC,1713665621
395,tazacorte,28.629,-17.9293,67.17,80,0,11.5,ES,1713665231
396,dalhart,36.0595,-102.5133,51.82,40,75,9.22,US,1713665622
397,porto novo,6.4965,2.6036,82.42,85,12,7.45,BJ,1713665209
398,jiayuguan,39.8167,98.3,59.22,22,1,10.49,CN,1713665623
399,loushanguan,28.1375,106.82,57.47,90,100,1.77,CN,1713665623
400,bubaque,11.2833,-15.8333,76.66,75,17,13.87,GW,1713665623
401,fisterra,42.9049,-9.2629,56.75,75,0,8.86,ES,1713665624
402,cambria,35.5641,-121.0808,76.62,84,2,1.99,US,1713665625
403,peace river,56.2501,-117.286,54.45,26,0,12.01,CA,1713665625
404,fort stockton,30.894,-102.8793,52.16,83,100,12.37,US,1713665625
405,seybaplaya,19.65,-90.6667,85.46,84,2,12.1,MX,1713665626
406,hami,42.8,93.45,64.85,23,6,21.14,CN,1713665626
407,douentza,14.9951,-2.9517,84.18,9,5,5.46,ML,1713665627
408,kargil,34.5667,76.1,26.55,68,55,4.63,IN,1713665628
409,guerrero negro,27.9769,-114.0611,61.05,76,78,18.32,MX,1713665628
410,al ain city,24.1917,55.7606,73.02,53,0,8.05,AE,1713665628
411,carnarvon,-24.8667,113.6333,81.7,26,0,10.09,AU,1713665204
412,mtwara,-10.2667,40.1833,74.52,92,100,11.27,TZ,1713665310
413,mount pearl,47.5166,-52.7813,31.06,89,75,5.75,CA,1713665629
414,puerto armuelles,8.2833,-82.8667,82.09,67,81,1.01,PA,1713665283
415,richmond,37.5538,-77.4603,61.16,82,20,3.44,US,1713664914
416,kitee,62.1,30.15,17.2,97,76,1.81,FI,1713665630
417,urucui,-7.2294,-44.5561,76.42,81,100,2.86,BR,1713665631
418,chernyshevsk,52.5243,117.0174,45.64,40,100,7.31,RU,1713665631
419,wenchang,30.904,118.4887,64.65,76,100,6.33,CN,1713665631
420,juanjui,-7.1779,-76.7314,73.6,96,1,1.54,PE,1713665370
421,chapaev,50.2,51.1667,60.8,60,47,9.48,KZ,1713665632
422,champerico,14.3,-91.9167,83.52,74,100,3.56,GT,1713665632
423,abepura,-2.6333,140.5833,90.41,66,40,5.75,ID,1713665633
424,luqiao,28.5808,121.3772,64.18,94,99,4.7,CN,1713665633
425,kinik,39.0872,27.3833,48.22,89,0,2.73,TR,1713665634
426,dryden,49.7833,-92.7503,36.61,64,100,8.1,CA,1713665634
427,mumbwa,-14.9783,27.0619,61.88,69,0,3.89,ZM,1713665635
428,kalabo,-14.97,22.6814,63.68,57,1,5.97,ZM,1713665231
429,harstad,68.799,16.5293,32.61,61,36,1.99,NO,1713665635
430,shar'ya,58.3686,45.5144,38.98,86,39,3.0,RU,1713665636
431,sassandra,4.95,-6.0833,80.74,88,100,5.82,CI,1713665636
432,kayar,14.9192,-17.1211,70.75,83,95,14.18,SN,1713665636
433,mersa matruh,31.3525,27.2453,61.11,75,42,6.17,EG,1713665637
434,rio grande,-32.035,-52.0986,66.94,84,75,8.57,BR,1713664848
435,vadso,70.0744,29.7487,25.68,74,100,12.66,NO,1713665177
436,russellville,35.2784,-93.1338,55.98,72,100,3.2,US,1713665376
437,badr hunayn,23.7829,38.7905,73.99,53,0,1.72,SA,1713665638
438,zhanibek,49.4167,46.85,62.04,51,5,10.89,KZ,1713665638
439,agat village,13.3886,144.6585,92.34,66,0,18.41,GU,1713665639
440,mayya,61.7333,130.2811,38.52,75,100,11.23,RU,1713665639
441,queenstown,-31.8976,26.8753,59.67,72,5,2.42,ZA,1713665211
442,gamay,12.3854,125.2979,88.21,60,77,8.59,PH,1713665640
443,merizo village,13.2658,144.6691,91.96,78,12,16.8,GU,1713665640
444,luba,3.4568,8.5547,78.69,82,99,6.82,GQ,1713665640
445,picos,-7.0769,-41.4669,74.62,73,98,1.99,BR,1713665578
446,guiuan,11.0333,125.7247,83.7,78,81,14.99,PH,1713665641
447,katsuura,35.1333,140.3,64.76,80,100,10.56,JP,1713665379
448,karis,60.0718,23.6616,28.63,80,73,8.12,FI,1713665642
449,moree,-29.4667,149.85,75.06,38,12,12.82,AU,1713665642
450,al muwayh,22.4333,41.7583,71.71,28,0,9.73,SA,1713665643
451,wakkanai,45.4094,141.6739,39.43,92,100,13.33,JP,1713665643
452,sola,-13.8833,167.55,83.61,77,89,7.54,VU,1713665644
453,mugia,43.1041,-9.2179,56.91,76,0,12.95,ES,1713665644
454,reszel,54.0504,21.1458,29.3,94,63,10.83,PL,1713665645
455,polyarnyy,69.1989,33.4478,19.94,70,98,13.69,RU,1713665261
456,prado,-17.3411,-39.2208,75.18,90,92,11.72,BR,1713665645
457,mankapur,27.0333,82.2333,86.86,19,57,10.49,IN,1713665646
458,ornskoldsvik,63.2909,18.7153,23.95,63,100,5.75,SE,1713665646
459,north bend,43.4065,-124.2243,55.26,71,75,9.22,US,1713665620
460,viqueque,-8.8673,126.3658,85.1,61,100,6.96,TL,1713665647
461,severo-yeniseyskiy,60.3725,93.0408,17.58,78,64,7.0,RU,1713665647
462,usogorsk,63.4106,48.6872,32.67,91,46,9.73,RU,1713665647
463,oleksandriys'ke,48.6077,32.9835,53.73,85,100,15.88,UA,1713665648
464,amungan,15.3652,119.9582,89.26,48,54,8.28,PH,1713665648
465,el fasher,13.6279,25.3494,82.44,12,86,8.72,SD,1713665648
466,mpulungu,-8.7623,31.1141,71.35,85,100,5.77,ZM,1713665649
467,nuku'alofa,-21.1333,-175.2,77.97,68,100,13.71,TO,1713665649
468,mineiros,-17.5694,-52.5511,71.71,82,79,4.07,BR,1713665527
469,ola,59.5833,151.2833,33.13,70,38,1.01,RU,1713665650
470,sho'rchi,38.0141,67.7899,62.01,75,83,5.61,UZ,1713665650
471,san luis de la loma,17.2706,-100.8939,76.57,72,2,7.2,MX,1713665651
472,pattan,34.1667,74.5667,51.44,77,100,0.51,IN,1713665651
473,borba,-4.3878,-59.5939,75.87,98,100,1.77,BR,1713665652
474,nampula,-15.1165,39.2666,67.95,94,20,5.75,MZ,1713665652
475,aasiaat,68.7098,-52.8699,14.81,90,100,15.57,GL,1713665652
476,palikir - national government center,6.9248,158.1611,79.65,94,100,6.91,FM,1713665653
477,antofagasta,-23.65,-70.4,64.17,82,47,2.28,CL,1713665653
478,acarau,-2.8856,-40.12,75.76,93,100,3.94,BR,1713665653
479,timbuktu,16.7735,-3.0074,85.24,8,2,9.71,ML,1713665654
480,zhenlai,45.8495,123.2973,64.54,35,25,20.02,CN,1713665654
481,pangody,65.85,74.4859,11.08,94,100,10.29,RU,1713665654
482,wuwei,37.9281,102.6414,65.98,14,0,7.4,CN,1713665609
483,tongchuanshi,35.0806,109.0897,65.91,50,94,5.55,CN,1713665655
484,challapata,-18.9,-66.7667,53.96,54,13,6.17,BO,1713665656
485,mbandaka,0.0487,18.2603,73.35,88,48,2.3,CD,1713665656
486,aurora,39.7294,-104.8319,34.65,94,100,6.91,US,1713665490
487,kamina,-8.7386,24.9906,64.38,95,79,3.33,CD,1713665657
488,saint-leu,-21.15,55.2833,76.06,74,100,2.57,RE,1713665660
489,tougan,13.0667,-3.0667,91.04,9,77,4.29,BF,1713665660
490,mar del plata,-38.0023,-57.5575,63.09,73,100,21.0,AR,1713665616
491,midelt,32.6852,-4.7451,46.96,88,100,10.94,MA,1713665661
492,sitangkai,4.6628,119.3928,83.3,77,31,6.38,PH,1713665661
493,sao miguel do araguaia,-13.275,-50.1628,76.44,80,98,2.68,BR,1713665661
494,laguna,38.421,-121.4238,77.92,47,0,9.22,US,1713665662
495,villa regina,-39.1,-67.0667,58.93,38,81,7.18,AR,1713665662
496,bandarbeyla,9.4942,50.8122,82.9,78,100,6.76,SO,1713665662
497,saynshand,44.8824,110.1163,51.73,35,94,24.09,MN,1713665663
498,kargasok,59.0556,80.8572,28.96,49,100,7.0,RU,1713665663
499,egersund,58.4513,5.9997,36.09,58,2,7.4,NO,1713665664
500,christchurch,-43.5333,172.6333,66.42,68,40,14.97,NZ,1713665453
501,mejit,10.2753,170.8646,82.06,77,100,17.54,MH,1713665664
502,djambala,-2.5447,14.7533,72.14,83,100,2.51,CG,1713665665
503,raja,8.4596,25.678,79.5,65,100,8.21,SS,1713665665
504,miles city,46.4083,-105.8406,47.37,23,0,0.0,US,1713665665
505,dondo,-19.6094,34.7431,71.11,97,10,4.34,MZ,1713665666
506,barcelos,41.5388,-8.6151,63.84,58,0,6.44,PT,1713665666
507,williams,52.1415,-122.1445,60.06,22,97,5.01,CA,1713665666
508,kidal,18.4411,1.4078,89.64,6,100,6.85,ML,1713665667
509,victorica,-36.2151,-65.4359,56.75,56,36,8.59,AR,1713665667
510,tari,12.4086,4.4914,89.06,36,1,9.17,NG,1713665667
511,labytnangi,66.6572,66.4183,6.39,96,100,8.28,RU,1713665668
512,khanty-mansiysk,61.0042,69.0019,32.11,93,20,0.0,RU,1713665385
513,srivardhan,18.0333,73.0167,81.88,68,53,8.25,IN,1713665669
514,kralendijk,12.15,-68.2667,82.38,83,20,14.97,BQ,1713665584
515,punata,-17.55,-65.8333,60.58,76,0,7.58,BO,1713665670
516,kovdor,67.5662,30.4758,12.13,88,86,8.61,RU,1713665670
517,tyukalinsk,55.8732,72.1967,58.26,76,92,5.39,RU,1713665670
518,villa del totoral,-30.8167,-63.7167,67.41,62,95,3.38,AR,1713665671
519,mpika,-11.8343,31.4529,61.43,99,77,7.36,ZM,1713665671
520,talaja,21.35,72.05,81.97,44,100,7.83,IN,1713665671
521,flin flon,54.7682,-101.865,34.61,98,100,3.06,CA,1713665672
522,fortaleza,-3.7227,-38.5247,78.93,89,0,6.91,BR,1713665672
523,roma,43.2128,-75.4557,40.82,64,0,9.22,US,1713665672
524,fort st. john,56.2499,-120.8529,49.41,37,0,4.65,CA,1713665673
525,tingo maria,-9.2895,-76.0088,69.94,98,85,2.57,PE,1713665673
526,kapa'a,22.0752,-159.319,82.38,75,0,14.97,US,1713665439
527,kretinga,55.8758,21.2508,33.55,75,100,8.05,LT,1713665674
528,chazuta,-6.5742,-76.1367,76.05,97,55,0.36,PE,1713665674
529,la sierpe,2.8518,-77.6155,77.41,91,95,1.7,CO,1713665674
530,safonovo,55.15,33.2167,39.85,81,100,6.22,RU,1713665675
531,nyborg,55.3127,10.7896,40.93,85,16,8.37,DK,1713665675
532,silver city,32.7701,-108.2803,69.76,15,0,8.01,US,1713665628
533,tring,51.7947,-0.6582,43.74,80,100,8.21,GB,1713665676
534,kuanda,56.3161,116.0806,37.22,77,100,5.88,RU,1713665676
535,margate,51.3813,1.3862,42.69,73,31,10.0,GB,1713665330
536,qarazhal,48.0078,70.7903,53.78,51,0,15.48,KZ,1713665677
537,menominee,45.1078,-87.6143,39.65,56,75,0.0,US,1713665677
538,baissa,7.2333,10.6333,78.08,80,100,2.06,NG,1713665678
539,zliten,32.4674,14.5687,61.07,70,77,12.75,LY,1713665387
540,miandrivazo,-19.5167,45.4667,72.64,88,0,0.81,MG,1713665679
541,ziguinchor,12.5833,-16.2719,72.37,73,82,6.31,SN,1713665679
542,kattivakkam,13.2167,80.3167,86.11,78,71,10.71,IN,1713665679
543,tevriz,57.509,72.4042,53.98,94,100,5.91,RU,1713665680
544,scottsbluff,41.8666,-103.6672,36.72,73,0,5.75,US,1713665577
545,sao joao da barra,-21.6403,-41.0511,73.06,71,40,7.05,BR,1713665681
546,marondera,-18.1853,31.5519,50.7,76,0,3.4,ZW,1713665682
547,xining,36.6167,101.7667,47.21,53,93,2.04,CN,1713665682
548,saint-joseph,-21.3667,55.6167,75.58,76,100,1.36,RE,1713665684
549,dogondoutchi,13.6393,4.0287,88.88,21,0,10.04,NE,1713665684
